label,metric,rank,model,feature_combination,score,plcc,srcc,krcc,rmse,feature_count
U,KRCC,5,svr_regressor,combined_U1_V1_U2_V2,0.6342742195357249,0.8298081097188732,0.8311658019569838,0.6342742195357249,0.4458136174362064,768
U,KRCC,6,svr_regressor,combined_S1_V1_S2_V2,0.6321616487807289,0.8323993823665446,0.8303610170493025,0.6321616487807289,0.4403708966725823,768
U,KRCC,7,svr_regressor,combined_U1_S1_U2_S2,0.620995203361464,0.8260237542436732,0.8223409191762032,0.620995203361464,0.44718384653072785,768
U,KRCC,8,svr_regressor,combined_V1_V2,0.6186814353917063,0.8022770878031134,0.8076110302647849,0.6186814353917063,0.47157086859250513,384
U,KRCC,9,svr_regressor,level1_U1_S1,0.6147580897038565,0.8191075618723445,0.8142930700993908,0.6147580897038565,0.45433038265951675,512
U,KRCC,10,svr_regressor,level1_V1,0.6103317509791029,0.8025001611562391,0.7978771080542657,0.6103317509791029,0.4738027121465793,256
U,RMSE,1,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.4135739494749827,0.8547050985417599,0.8571461788602182,0.6634478156761469,0.4135739494749827,1152
U,RMSE,2,svr_regressor,level1_U1_S1_V1,0.4320882741264287,0.8396371320041706,0.8419400192904796,0.6473520384952245,0.4320882741264287,768
U,RMSE,3,svr_regressor,combined_S1_V1_S2_V2,0.4403708966725823,0.8323993823665446,0.8303610170493025,0.6321616487807289,0.4403708966725823,768
U,RMSE,4,svr_regressor,level1_S1_V1,0.443936607076808,0.8283770770197263,0.8314035622698775,0.6355820014316749,0.443936607076808,512
U,RMSE,5,svr_regressor,combined_U1_V1_U2_V2,0.4458136174362064,0.8298081097188732,0.8311658019569838,0.6342742195357249,0.4458136174362064,768
U,RMSE,6,svr_regressor,combined_U1_S1_U2_S2,0.44718384653072785,0.8260237542436732,0.8223409191762032,0.620995203361464,0.44718384653072785,768
U,RMSE,7,svr_regressor,level1_U1_V1,0.45331101649039585,0.8246549779871639,0.8303152650648024,0.6385999596530978,0.45331101649039585,512
U,RMSE,8,svr_regressor,level1_U1_S1,0.45433038265951675,0.8191075618723445,0.8142930700993908,0.6147580897038565,0.45433038265951675,512
U,RMSE,9,svr_regressor,level2_U2_S2_V2,0.468712773980724,0.8040379725967675,0.7972305800110027,0.5968515375900802,0.468712773980724,384
U,RMSE,10,svr_regressor,combined_V1_V2,0.47157086859250513,0.8022770878031134,0.8076110302647849,0.6186814353917063,0.47157086859250513,384
O,PLCC,1,svr_regressor,combined_S1_V1_S2_V2,0.8777714450122329,0.8777714450122329,0.8720399195778473,0.6855061064943351,0.5209594274043742,768
O,PLCC,2,svr_regressor,level1_U1_S1_V1,0.8772115147091799,0.8772115147091799,0.8674092447694969,0.6800755585957518,0.5242460570850513,768
O,PLCC,3,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.8760652993955876,0.8760652993955876,0.8678997632866108,0.679472164384798,0.5268984199309482,1152
O,PLCC,4,svr_regressor,combined_U1_V1_U2_V2,0.8602181577084979,0.8602181577084979,0.8513676391975825,0.6576494070886386,0.5594943068077612,768
O,PLCC,5,svr_regressor,level1_U1_V1,0.8511539042756966,0.8511539042756966,0.8401802168714805,0.6480956654152047,0.573008120402912,512
O,PLCC,6,svr_regressor,combined_V1_V2,0.8508049946690507,0.8508049946690507,0.8457439269019864,0.6591578926160229,0.5757721547754955,384
O,PLCC,7,svr_regressor,level1_S1_V1,0.8458956725236052,0.8458956725236052,0.8356162945830431,0.6505092422590195,0.5827917389401465,512
O,PLCC,8,svr_regressor,combined_U1_S1_U2_S2,0.8405697207082221,0.8405697207082221,0.8339887331424665,0.6424639861129701,0.5864938012099464,768
O,PLCC,9,svr_regressor,level1_U1_S1,0.8394339235016585,0.8394339235016585,0.8338867292918127,0.639044752250899,0.588441199146078,512
O,PLCC,10,svr_regressor,level2_U2_S2_V2,0.8381156506448204,0.8381156506448204,0.8283020184685251,0.6376368324253403,0.5961937775213987,384
O,SRCC,1,svr_regressor,combined_S1_V1_S2_V2,0.8720399195778473,0.8777714450122329,0.8720399195778473,0.6855061064943351,0.5209594274043742,768
O,SRCC,2,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.8678997632866108,0.8760652993955876,0.8678997632866108,0.679472164384798,0.5268984199309482,1152
O,SRCC,3,svr_regressor,level1_U1_S1_V1,0.8674092447694969,0.8772115147091799,0.8674092447694969,0.6800755585957518,0.5242460570850513,768
O,SRCC,4,svr_regressor,combined_U1_V1_U2_V2,0.8513676391975825,0.8602181577084979,0.8513676391975825,0.6576494070886386,0.5594943068077612,768
O,SRCC,5,svr_regressor,combined_V1_V2,0.8457439269019864,0.8508049946690507,0.8457439269019864,0.6591578926160229,0.5757721547754955,384
O,SRCC,6,svr_regressor,level1_U1_V1,0.8401802168714805,0.8511539042756966,0.8401802168714805,0.6480956654152047,0.573008120402912,512
O,SRCC,7,svr_regressor,level1_S1_V1,0.8356162945830431,0.8458956725236052,0.8356162945830431,0.6505092422590195,0.5827917389401465,512
O,SRCC,8,svr_regressor,combined_U1_S1_U2_S2,0.8339887331424665,0.8405697207082221,0.8339887331424665,0.6424639861129701,0.5864938012099464,768
O,SRCC,9,svr_regressor,level1_U1_S1,0.8338867292918127,0.8394339235016585,0.8338867292918127,0.639044752250899,0.588441199146078,512
O,SRCC,10,svr_regressor,level1_V1,0.8336272194952968,0.8345593327759304,0.8336272194952968,0.6439724716403543,0.6070388341392093,256
O,KRCC,1,svr_regressor,combined_S1_V1_S2_V2,0.6855061064943351,0.8777714450122329,0.8720399195778473,0.6855061064943351,0.5209594274043742,768
O,KRCC,2,svr_regressor,level1_U1_S1_V1,0.6800755585957518,0.8772115147091799,0.8674092447694969,0.6800755585957518,0.5242460570850513,768
O,KRCC,3,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.679472164384798,0.8760652993955876,0.8678997632866108,0.679472164384798,0.5268984199309482,1152
O,KRCC,4,svr_regressor,combined_V1_V2,0.6591578926160229,0.8508049946690507,0.8457439269019864,0.6591578926160229,0.5757721547754955,384
O,KRCC,5,svr_regressor,combined_U1_V1_U2_V2,0.6576494070886386,0.8602181577084979,0.8513676391975825,0.6576494070886386,0.5594943068077612,768
O,KRCC,6,svr_regressor,level1_S1_V1,0.6505092422590195,0.8458956725236052,0.8356162945830431,0.6505092422590195,0.5827917389401465,512
O,KRCC,7,svr_regressor,level1_U1_V1,0.6480956654152047,0.8511539042756966,0.8401802168714805,0.6480956654152047,0.573008120402912,512
O,KRCC,8,svr_regressor,level1_V1,0.6439724716403543,0.8345593327759304,0.8336272194952968,0.6439724716403543,0.6070388341392093,256
O,KRCC,9,svr_regressor,combined_U1_S1_U2_S2,0.6424639861129701,0.8405697207082221,0.8339887331424665,0.6424639861129701,0.5864938012099464,768
O,KRCC,10,svr_regressor,level1_U1_S1,0.639044752250899,0.8394339235016585,0.8338867292918127,0.639044752250899,0.588441199146078,512
O,RMSE,1,svr_regressor,combined_S1_V1_S2_V2,0.5209594274043742,0.8777714450122329,0.8720399195778473,0.6855061064943351,0.5209594274043742,768
O,RMSE,2,svr_regressor,level1_U1_S1_V1,0.5242460570850513,0.8772115147091799,0.8674092447694969,0.6800755585957518,0.5242460570850513,768
O,RMSE,3,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.5268984199309482,0.8760652993955876,0.8678997632866108,0.679472164384798,0.5268984199309482,1152
O,RMSE,4,svr_regressor,combined_U1_V1_U2_V2,0.5594943068077612,0.8602181577084979,0.8513676391975825,0.6576494070886386,0.5594943068077612,768
O,RMSE,5,svr_regressor,level1_U1_V1,0.573008120402912,0.8511539042756966,0.8401802168714805,0.6480956654152047,0.573008120402912,512
O,RMSE,6,svr_regressor,combined_V1_V2,0.5757721547754955,0.8508049946690507,0.8457439269019864,0.6591578926160229,0.5757721547754955,384
O,RMSE,7,svr_regressor,level1_S1_V1,0.5827917389401465,0.8458956725236052,0.8356162945830431,0.6505092422590195,0.5827917389401465,512
O,RMSE,8,svr_regressor,combined_U1_S1_U2_S2,0.5864938012099464,0.8405697207082221,0.8339887331424665,0.6424639861129701,0.5864938012099464,768
O,RMSE,9,svr_regressor,level1_U1_S1,0.588441199146078,0.8394339235016585,0.8338867292918127,0.639044752250899,0.588441199146078,512
O,RMSE,10,svr_regressor,level2_U2_S2_V2,0.5961937775213987,0.8381156506448204,0.8283020184685251,0.6376368324253403,0.5961937775213987,384
